label,noise_type,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13
15N_3N,A,-637.94543,36.523666,53.66908,11.8480215,22.97122,8.895674,11.166773,4.9416,2.7423759,2.1764305,6.145141,10.925229,1.4737262
15N_3N,A,-644.8844,29.087982,51.239086,12.995882,26.039122,10.208369,10.388244,1.9403573,-1.1154914,-0.48646948,5.191255,9.572487,0.8978413
15N_3N,A,-644.9864,28.210728,48.86646,9.532518,22.24086,8.743505,10.458631,3.4606988,0.31554335,-0.35490477,2.866568,6.632683,-2.8816175
15N_3N,A,-643.9054,30.315672,51.885628,13.028762,24.784151,10.5905485,12.632663,4.9614234,1.5901309,-0.20707895,1.3391837,3.8377101,-6.642558
15N_3N,A,-649.66205,22.25463,45.735126,9.300394,24.22015,10.571981,11.3440485,4.074327,-0.3318834,-0.8923032,2.9481015,6.98652,-2.373426
15N_3N,A,-647.12866,25.8189,49.840332,12.168672,24.221243,9.816955,10.391066,2.1872346,-1.0097896,-1.1715963,3.0248475,8.361616,-0.15938719
15N_3N,A,-650.0346,22.622616,47.934772,13.745088,27.996946,12.751698,11.981831,2.3119824,-1.925565,-2.3405263,3.890902,10.195674,1.1974435
15N_3N,A,-649.1556,23.891472,50.551167,16.516617,29.908598,13.708391,11.702073,1.428557,-2.6301568,-2.9254591,3.2651215,9.489056,1.4049933
15N_3N,A,-652.3307,24.585308,57.639385,24.423252,29.752602,4.8411427,3.5281696,1.2443444,2.466644,0.0139216995,-0.14148317,5.846906,2.162613
15N_3N,A,-648.16125,29.785255,61.684685,25.43939,29.103926,3.6891005,3.385102,1.0996814,1.0409299,-2.274049,-2.4617815,3.261718,0.7639494
15N_3N,A,-651.16034,28.161627,62.021805,25.260506,28.63439,3.643084,4.6701756,2.8548474,3.04231,-0.8199205,-2.1220794,3.742799,-0.058978584
15N_3N,A,-647.49457,29.849041,60.83729,24.670223,29.316156,3.5982454,4.4978004,4.5141444,6.0243955,1.4605031,-1.1882029,2.2727406,-1.8071258
15N_3N,A,-643.09656,36.00264,63.79142,23.633976,25.835196,2.266499,4.53901,4.341709,4.7282953,1.2538235,-0.55052406,3.2788534,-0.8612723
15N_3N,A,-639.13837,40.351875,66.213646,24.853933,26.110098,1.5705062,2.9201329,1.3721548,1.7007805,-2.9433277,-4.044989,1.2996495,0.9279747
15N_3N,A,-660.1864,13.462647,49.70667,20.420483,29.656948,7.5115643,8.037615,5.4001474,5.184037,0.49161878,-0.98624426,4.2647305,1.2327353
15N_3N,A,-649.5015,27.337791,59.970943,25.438597,28.462587,3.3978748,2.6516025,-0.053627193,0.62143254,-2.8333821,-2.972599,3.7261305,0.7435789
15N_3N,A,-647.1536,31.881704,62.912052,25.202961,26.252695,0.49065974,0.5271779,-1.1895077,0.22448467,-2.2832274,-3.3083773,2.4581218,1.1960185
15N_3N,A,-649.5281,27.798807,61.00913,25.514864,28.053457,2.5216892,2.2763932,0.42326048,2.5180883,-1.3067862,-3.1274695,0.46536797,-3.490843
15N_3N,A,-647.59015,31.280853,62.323776,24.0485,26.57877,1.4357288,1.7744355,1.2652664,1.9932022,-1.4122684,-2.215493,3.21947,0.2697887
15N_3N,A,-643.8892,34.559475,62.239113,21.714764,23.985151,-0.17870207,2.5535572,2.436953,2.8899412,-1.3228294,-2.779771,2.4136422,-0.37757438
15N_3N,A,-640.2118,38.45466,62.285023,18.077785,19.690619,-1.1820374,3.5533168,4.9655128,4.8222737,-1.2887135,-3.9084158,1.0839357,-0.8853201
15N_3N,A,-664.81714,8.623878,46.233025,19.199635,28.79267,7.196426,8.51084,6.4414725,5.310201,1.3502779,0.5841941,5.7144055,2.214771
15N_3N,A,-664.34174,9.085179,45.95153,17.289625,27.581816,6.5033617,7.3038974,5.8120255,5.89596,2.3178232,1.40605,6.190351,2.7478065
15N_3N,A,-649.058,28.194817,58.741272,21.463913,24.855778,1.3296022,2.290385,-0.12948343,1.0056145,-2.2729962,-2.6333168,3.5266418,1.5295811
15N_3N,A,-651.69653,24.65298,56.867973,21.940403,25.83096,1.4504441,1.4039419,0.3610979,1.3506824,-1.0804638,-1.9851426,3.6699786,1.9309032
15N_3N,A,-665.8157,6.78565,44.927414,17.557276,28.143044,7.2175417,8.973461,7.2700324,6.428431,1.726444,0.53150266,6.4665475,3.119887
15N_3N,A,-656.2347,20.586227,55.93474,23.04773,29.066536,4.7361283,4.335833,2.5397418,3.8517616,0.93916607,0.620138,5.7723947,2.076725
15N_3N,A,-653.1758,23.301914,57.24747,23.331085,28.152164,4.5154424,4.815823,2.923463,3.22251,-1.271907,-1.6280464,5.2822213,2.40865
15N_3N,A,-656.2041,19.892677,55.618626,23.65138,29.564114,6.6256,7.3317676,4.783883,5.1660447,1.0797999,-0.8307147,2.947683,-1.7892547
15N_3N,A,-656.37805,19.943827,55.265327,22.349066,30.264153,7.491523,7.2604437,5.4843926,5.7347198,0.34233168,-1.3006126,2.439629,-2.0922499
15N_3N,A,-646.3993,30.984478,59.15279,19.956526,22.98357,0.18538094,3.7966368,4.0471463,4.825502,-0.66396827,-3.48482,0.89577544,-2.6746545
15N_3N,A,-643.3768,34.016525,59.995064,18.794243,20.689327,-1.0206695,2.6412768,3.5320082,3.944347,-0.58665866,-3.614466,0.92687446,-1.2231818
15N_3N,A,-640.0687,38.771755,62.401253,21.08504,24.690065,3.086286,6.078407,4.07238,2.0081565,-4.3838177,-5.0250006,1.6009822,-0.24013165
15N_3N,A,-648.3823,29.54068,60.83039,25.968706,30.808302,6.26625,6.9814744,5.2725186,4.077279,-2.4324348,-5.230919,-0.61113805,-3.0617077
15N_3N,A,-648.5691,29.56738,60.898327,23.984821,26.143312,1.1718687,1.6732286,-0.37945718,-0.20504779,-3.8634677,-3.1395638,4.48652,3.1323025
15N_3N,A,-668.86163,3.272765,42.80599,17.260588,28.987432,8.91359,10.089284,8.818682,7.695348,2.12775,0.9176888,4.9123135,1.1366856
15N_3N,A,-656.45306,20.417242,56.87444,24.47968,28.990421,4.4215426,3.704317,2.0810616,2.5191891,-1.4209479,-1.4555513,5.4008884,1.4296826
15N_3N,A,-637.3234,42.457916,66.037766,23.167889,25.220371,2.4067962,4.4865026,2.7846036,2.0068972,-2.4728673,-3.166196,4.9406347,4.940666
15N_3N,A,-645.0979,32.084213,59.27716,19.128172,21.589653,-0.34871393,4.194303,4.45925,4.592948,0.5746547,-0.2427776,4.9270754,1.9594982
15N_3N,A,-666.97546,5.387067,42.94778,15.96338,26.342516,4.320209,6.6400967,5.2979894,5.9576554,2.0090473,2.3148263,7.0006914,2.997824
15N_3N,A,-653.1755,24.114916,57.872814,22.765778,27.79238,4.1601725,4.6880307,3.2646232,3.8580143,-0.21028893,-0.7905556,5.042432,1.4007779
15N_3N,A,-651.85504,24.854845,58.336166,24.291883,29.591795,5.321908,5.7923203,3.8925483,3.593416,-1.7256941,-3.0493543,0.6782554,-3.4104507
15N_3N,A,-654.0032,23.058794,57.849236,24.979757,30.311277,5.2653875,5.323151,3.7409213,3.5868523,-1.0718801,-3.157189,0.5859723,-4.1635437
15N_3N,A,-648.1325,29.238125,60.008114,22.0406,26.070461,2.1486695,4.0255413,3.782909,4.7798047,-0.86662966,-2.492917,2.782447,-0.017792156
15N_3N,A,-647.18604,31.292206,62.509216,23.644972,25.762264,2.6303759,2.5310972,2.4043791,3.2652462,-0.75524604,-2.4387724,1.9592105,-1.552369
15N_3N,A,-645.27545,33.841427,64.292274,25.965769,28.509335,3.0857635,4.3469696,2.1750534,2.1156895,-1.8107977,-3.504552,1.0157727,-1.5341685
15N_3N,A,-641.55566,37.322502,64.27714,23.257807,24.395918,-1.0428039,-0.21065605,-0.84896827,1.4983934,-2.3119998,-2.5873873,3.7536538,2.8153975
15N_3N,A,-647.8548,29.151402,59.241238,24.418327,27.22909,2.9810226,3.8515058,2.1335368,3.197418,-1.4691257,-1.9589589,4.032391,1.4725083
15N_3N,A,-638.2634,41.559227,67.40749,25.062603,24.897676,-0.7102195,1.3213804,1.8176327,3.8411775,-0.025170876,-0.5482528,3.457981,-1.8402704
15N_3N,A,-636.5461,44.204594,68.88904,25.12653,23.020937,-3.7452,-2.6566074,-2.4807005,-0.4339281,-1.483131,-1.35552,4.2607102,1.6419036
15N_3N,A,-664.357,8.829636,46.58663,19.767584,31.44792,9.803788,9.909675,7.7766204,6.203787,0.76294667,-1.2671548,3.0913591,0.27068895
15N_3N,A,-644.59,34.66388,65.94182,28.135614,28.848984,2.0892835,1.8020217,-0.034818985,2.1922743,-1.1709105,-1.9201462,3.7986424,0.3511829
15N_3N,A,-653.30725,19.474985,44.734615,10.017349,24.217772,8.587912,8.251767,-0.9984077,-3.9334724,-2.4037535,3.2753906,9.8517885,0.9627198
15N_3N,A,-643.7491,35.56242,65.538376,26.859337,26.864567,-0.47688887,-1.7860307,-2.4460955,-0.38712358,-2.1344411,-1.5358977,5.4548554,3.8957765
15N_3N,A,-646.13495,32.34399,61.405804,22.237925,25.457302,2.2240806,4.3574476,4.5175357,4.881653,-2.0593827,-5.602356,-2.1783884,-5.3731623
15N_3N,A,-655.4456,21.698732,57.42875,24.481365,30.174028,5.917714,5.122708,1.2205077,1.7553862,-1.443995,-1.2972053,3.991019,0.7212096
15N_3N,A,-655.13184,20.777496,55.678295,22.99139,28.277004,3.7667198,4.4279003,3.2992609,4.9376655,1.3673797,0.18354988,4.6246066,0.5462958
15N_3N,A,-635.51355,39.99265,55.604145,12.454781,22.27057,6.62085,7.5732927,-0.025282165,-4.2461557,-4.12552,1.4900472,8.678301,1.6991594
15N_3N,A,-647.48846,27.088194,50.935055,13.242511,26.40075,12.397824,11.065868,0.930206,-2.4703245,-0.66150993,6.2569222,11.2332,0.6191696
15N_3N,A,-644.2339,28.901941,55.68286,16.303259,25.02335,13.829517,9.430203,3.263379,-3.698374,-1.773726,3.5567381,9.35881,2.2530072
15N_3N,A,-662.0432,10.887732,51.08555,20.055117,27.284508,10.299838,5.474216,5.507159,2.9427397,1.3537717,0.77804416,4.5722175,1.7637335
15N_3N,A,-646.6876,30.254576,66.50553,27.706093,26.237497,4.246048,-0.47256866,1.521925,-0.34432074,-2.9656777,-4.001717,2.797024,0.55143887
15N_3N,A,-647.7691,29.067617,62.440166,22.933765,26.125278,9.32176,5.9917636,5.410893,0.48136333,-3.4194777,-5.4085054,-0.37321392,-1.4139041
15N_3N,A,-634.6627,44.40903,72.50449,26.571697,21.025675,-1.4240615,-4.8435283,-0.9749803,-0.25861335,-1.6255937,-2.8104424,3.9788845,1.1632094
15N_3N,A,-651.00696,19.958029,48.34097,13.248426,25.704664,16.669373,10.529744,2.8869998,-3.655802,-0.75165534,6.0327168,12.592785,1.957283
15N_3N,A,-645.5308,26.26775,53.97919,16.27147,28.524273,17.44481,10.422788,1.1803159,-6.385822,-3.5348747,3.3656116,10.44145,0.27383333
15N_3N,B,-656.5072,20.240396,55.99183,23.411282,28.289938,3.2656558,3.6396472,0.5896534,0.23693876,-3.181199,-3.0352502,2.50111,-0.018094134
15N_3N,B,-665.8128,2.8604376,31.915419,2.6981864,22.196247,10.340834,11.237509,2.535186,-0.6191371,-0.58239996,5.3785434,11.509784,1.9586129
15N_3N,B,-652.96765,17.562914,39.535927,3.860122,19.819519,8.500891,12.095257,5.024332,1.1088552,1.0979754,6.5911255,12.070614,1.904782
15N_3N,B,-653.5757,18.24158,44.382236,11.43298,26.21108,10.586502,9.513689,0.046728272,-2.5569847,-1.3540303,4.581118,9.787449,-0.122225486
15N_3N,A,-651.3008,24.30696,57.46092,23.955214,28.011345,2.1001184,2.2580156,1.042715,3.4282696,1.0658295,0.94520485,5.4594154,0.7186778
15N_3N,A,-653.6964,23.494211,58.14644,25.401287,30.628277,5.0568204,4.7770596,3.3491275,4.5142107,0.23513192,-1.9438477,2.4217985,-2.214937
15N_3N,A,-654.9826,21.408682,57.047836,25.47431,30.171328,5.876467,6.093309,3.6898735,3.6255565,-0.45482486,-1.7759881,1.7248207,-3.0011747
15N_3N,A,-642.4303,36.94111,64.949615,24.235281,25.655985,0.5127898,1.1251608,1.2401867,2.6146162,-1.469859,-1.6569118,4.3716664,2.4224098
15N_3N,A,-639.66504,40.430992,67.408554,25.352013,25.450884,0.12649521,1.471709,1.4307138,2.049438,-2.9571974,-4.708463,2.0235467,1.3593743
15N_3N,A,-642.45905,36.523792,67.09388,29.391815,30.389862,2.8616807,2.3110394,0.6328636,1.188387,-2.1985464,-1.6429394,4.0403376,0.43118715
15N_3N,A,-668.9037,2.3986866,41.485184,16.663864,29.257044,9.311338,9.961435,7.289669,6.9111423,2.7422426,1.277756,5.9747024,2.9683592
15N_3N,A,-656.30176,19.77769,55.339504,24.311842,31.01852,6.1651425,5.02929,1.5720043,2.327253,-1.460359,-1.610645,4.6665473,2.019978
15N_3N,A,-650.6132,26.067686,56.62699,19.773066,25.307804,2.2376,4.0560927,2.629703,1.8156639,-3.1639967,-3.3463242,3.901482,3.2802942
15N_3N,A,-622.7832,54.009453,64.13209,14.434277,20.011427,3.3886638,5.310043,-0.11331126,-1.5292166,-1.2050558,2.347307,4.551428,-7.436319
15N_3N,A,-621.7728,55.104046,64.85538,15.915337,21.04996,4.229025,6.7805066,0.67490685,-1.1364627,-0.1161722,3.9642818,7.131632,-5.5718436
15N_3N,A,-649.2295,22.181742,45.493095,10.543994,27.337036,13.78581,12.800046,1.7296935,-2.5047758,-1.1527035,4.3876567,8.472325,-2.4189289
15N_3N,A,-650.5745,21.82822,46.483273,11.919858,27.489517,13.437389,12.711703,1.519745,-3.1495864,-1.5165446,5.698228,12.014731,1.842269
15N_3N,A,-638.8303,34.896107,51.861973,9.58965,21.78217,9.19695,10.496427,0.959091,-2.6507351,-2.970465,2.4607294,8.964012,-0.08181102
15N_3N,A,-645.5416,28.597979,50.073586,11.070315,23.476044,7.1927776,6.028961,-3.7394304,-6.4628434,-4.395484,2.4306421,8.847205,0.1703986
15N_3N,A,-644.75287,27.866014,50.461193,13.619033,26.032907,10.518034,8.997067,-1.9840838,-5.4296083,-2.8706918,5.6169763,11.970983,2.6151016
15N_3N,A,-650.5934,20.907831,45.503204,12.527884,29.34963,14.840935,13.133113,0.87417775,-4.2565584,-3.190433,5.201395,11.793496,2.2057025
15N_3N,A,-626.0784,50.800365,63.524643,18.53957,27.669634,11.3056,10.868478,1.0955986,-1.7464137,-0.53768903,5.2804003,8.321918,-4.294067
15N_3N,A,-653.74866,18.549114,44.369057,11.693025,29.163626,15.329975,13.904623,4.4906754,0.9378121,0.6786329,6.8496575,11.279131,-0.89474165
15N_3N,A,-645.7865,29.2063,52.28221,14.405919,27.021786,11.1122,8.474375,-2.1643395,-5.8382106,-4.1516356,3.5092072,9.422164,0.18207043
15N_3N,A,-638.3762,38.032284,57.787136,16.558819,26.551428,8.981843,6.958663,-3.932163,-6.919128,-4.2460155,4.1724005,12.038327,4.3160605
15N_3N,A,-645.2901,28.6818,51.311207,13.106951,25.277416,10.648407,8.502478,-1.9891348,-5.730029,-3.3750782,4.3810315,12.494707,5.39707
15N_3N,A,-656.2102,20.682524,56.794266,23.347103,30.297903,8.540102,9.901786,7.386778,6.3497043,0.8915372,-2.8834093,-0.30971563,-3.307794
15N_3N,A,-647.2756,25.98247,50.697212,16.790922,31.132948,14.342321,11.624656,-0.50596577,-5.2004724,-3.8416076,3.323647,10.197471,0.8403369
15N_3N,A,-645.9742,27.220818,47.918526,10.0903845,24.642242,11.793837,13.333387,4.7681584,0.983663,0.4750759,4.4361567,6.9795203,-2.6580832
15N_3N,A,-635.00275,40.622078,58.979782,17.83843,27.085062,9.518235,7.824054,-1.8430603,-5.037045,-3.3983533,4.26294,11.06966,2.9399443
15N_3N,A,-639.3338,35.306965,54.560764,14.978904,26.543419,11.924988,12.331214,2.5720763,-3.1350288,-4.0572042,1.3888738,6.733533,-1.7488978
15N_3N,A,-619.0792,58.3054,65.849724,14.805207,19.348038,2.0657802,5.1890073,0.5326234,-0.25239396,-1.1661167,1.9666823,4.436971,-8.817714
15N_3N,A,-649.8067,23.821894,48.168007,12.228698,25.68633,11.227046,11.417551,1.9589189,-3.3472962,-0.9584487,6.7380137,12.349882,1.4724445
15N_3N,A,-645.6602,32.78753,63.628803,27.507221,29.585297,2.498809,0.33406833,-2.1153328,-0.7457903,-2.3003721,-1.0753552,5.0400977,1.9725043
15N_3N,A,-645.4864,33.826077,64.999535,26.5486,27.301174,0.8020886,-0.20604163,-2.0374844,-0.28964418,-3.0754917,-2.1603816,5.037,2.355928
15N_3N,A,-654.2034,17.725393,45.40282,13.145149,27.881666,12.928359,11.287651,1.7802293,-1.9166075,-0.89645725,5.7378807,11.595645,2.2020807
15N_3N,A,-654.446,17.051064,43.758118,11.161401,27.346434,12.568384,12.358918,2.5304108,-1.1920546,-1.6542633,3.733625,7.923496,-1.5062802
15N_3N,A,-648.613,25.108576,49.8861,12.691474,25.538507,10.659468,11.597619,3.2975903,-0.42992246,-0.020719204,4.36963,8.223988,-1.8433946
15N_3N,A,-639.4724,34.97118,53.439888,12.232938,24.78598,10.461802,12.17479,3.6122293,-1.1757032,-2.5932918,1.7653385,8.216778,0.70537764
15N_3N,A,-637.657,37.173306,54.52453,13.59659,26.017456,11.946314,13.269812,3.9771035,-1.311287,-2.3414102,2.8552957,8.618041,0.6657962
15N_3N,A,-645.6567,26.493116,47.32241,9.381636,22.232868,7.594816,8.430642,-0.13154724,-1.9766876,-1.4342434,2.5447972,8.494097,1.2515599
15N_3N,A,-646.8023,31.830322,63.672237,26.968987,28.449621,2.2223198,1.5247834,-0.7065508,0.5325148,-2.2086582,-1.8059086,4.3760676,1.180551
15N_3N,A,-642.4286,37.70594,66.678535,27.543959,28.189943,0.43558246,0.1963099,-0.90587926,-0.18921775,-2.473304,-2.3368547,2.9777179,0.8146622
15N_3N,A,-642.6789,36.791824,65.434135,24.890524,26.496424,1.8909733,3.1426373,1.4963999,3.0129182,-0.9105149,-2.7900596,2.0386128,-1.033258
15N_3N,A,-655.46716,16.499292,43.52694,9.988201,27.167646,11.54372,11.598855,1.8056035,-2.6588473,-1.905855,4.5306134,10.869815,1.6593735
15N_3N,A,-651.4177,22.277626,48.962845,12.980852,26.968702,12.46422,12.080376,2.3851607,-2.0426018,-3.213967,1.8091996,9.005343,0.83133477
15N_3N,A,-648.5087,25.691614,48.972042,12.763496,26.772575,12.667649,12.373036,2.0516028,-2.0118268,-3.385698,1.8568587,7.652911,-0.6280808
15N_3N,A,-636.31573,40.715412,59.384804,15.218284,22.943508,5.088282,4.41995,-3.2345033,-4.6319575,-3.8571203,2.2800114,8.389703,1.2921147
15N_3N,A,-640.36426,35.255146,55.322483,13.393635,25.395845,10.815421,11.315391,1.7159805,-3.577916,-4.775075,2.0077755,10.056995,1.9096633
15N_3N,A,-646.8709,27.753143,50.95116,14.696346,28.442102,12.823022,12.526166,3.987303,0.090554625,-1.6989218,2.453686,7.6713977,-1.3458527
15N_3N,A,-639.213,35.175938,53.38689,11.456243,22.677225,8.223931,10.685652,4.088201,0.9896579,0.8990572,4.147645,7.903999,-0.5484658
15N_3N,A,-643.12585,31.66266,52.103176,12.67655,23.798452,8.819963,9.2688055,0.8988762,-1.3650881,-0.74970376,3.6630106,7.743823,-0.24857347
15N_3N,A,-631.1688,52.55456,76.59306,29.767633,25.293402,-3.7109683,-3.2520592,-2.02648,1.4979625,0.6039142,0.49866924,6.2907662,2.1419125
15N_3N,A,-626.6402,57.625675,77.44436,27.774221,23.698872,-3.3220086,-2.8682125,-0.52418125,2.3507664,-1.3950016,-3.7113018,0.709814,-3.1589837
15N_3N,A,-635.0622,45.11371,66.231476,20.7476,19.58249,-5.1510267,-1.0837506,1.2668827,4.051814,0.37110987,-2.1793673,2.3145301,-1.2759789
15N_3N,A,-663.41766,9.497629,46.257957,17.929392,28.890661,8.186957,8.773181,5.600687,4.3381686,0.5475659,-0.79678404,4.42751,0.8087246
15N_3N,A,-652.2799,24.331808,57.713882,23.797642,27.866478,3.1978889,3.869414,1.6114833,1.8127524,-2.2634513,-2.7006578,2.9816995,-1.953338
15N_3N,A,-651.73444,25.36148,57.98412,21.62237,25.4852,3.1733892,5.7272844,5.572567,6.0411,1.2555952,-2.0252457,1.6240251,-2.1016748
15N_3N,A,-650.26483,27.954826,58.115696,19.776995,23.274807,0.99204135,4.6543126,6.1681285,7.3246408,1.8472942,-1.3493016,1.7406406,-2.8896198
15N_3N,A,-640.006,39.22487,64.77419,23.295563,23.69646,-0.6732892,1.4993119,0.89961827,2.1009924,-0.86003566,-1.0565494,4.0752687,1.7052181
15N_3N,A,-656.7588,18.864874,53.614822,22.128159,29.22194,6.8239193,6.7760744,4.5826097,5.3093233,0.8813651,-0.71377474,4.24593,1.3866675
15N_3N,A,-647.55304,32.042168,63.816525,26.848467,29.217266,2.6636395,1.4377186,0.17546026,1.9351004,-1.2140871,-0.65780437,6.2840714,2.3533885
15N_3N,A,-646.3172,27.540808,49.949894,12.098694,26.659946,12.691179,12.242183,1.6649677,-4.169599,-4.4871535,2.404459,7.8270264,-1.6807889
15N_3N,A,-641.7989,31.64818,50.71917,11.70515,26.23836,14.231401,14.314033,4.40634,-0.8464998,-2.2768562,1.9157145,5.5090494,-4.9818287
15N_3N,A,-640.44635,33.346153,52.128677,11.825186,25.02418,10.641134,10.906217,0.66387206,-4.468194,-4.7914653,2.1696413,8.059361,-0.62350416
15N_3N,A,-644.64435,29.072027,51.24974,12.759432,25.25137,10.407198,10.6551075,0.5506738,-4.063408,-2.890179,4.209651,10.420567,0.2429017
15N_3N,A,-637.86395,36.614994,52.898247,11.187162,22.308622,9.363801,9.755494,-0.18067966,-5.140381,-5.918787,1.8340194,8.456574,0.4978059
15N_3N,A,-638.9677,35.134556,52.707603,11.599966,24.893082,11.714484,13.621626,3.7274907,-2.1945977,-3.922576,0.49156055,6.712292,-0.79751265
15N_3N,A,-646.6117,26.723322,47.211197,8.500695,21.838804,8.231975,9.934485,0.9925315,-3.4688337,-4.594288,1.1412327,7.9385257,-0.07698301
15N_3N,A,-615.83594,63.768097,70.562294,16.7592,17.472147,-0.82785857,2.6190972,-1.5746342,-3.040803,-4.251461,-0.31957752,3.701572,-5.442397
15N_3N,A,-642.7382,29.688923,53.45923,11.558889,21.563683,12.444997,9.8689785,4.2111974,-2.4951477,-1.3886912,0.9575777,5.6766405,-2.1812692
15N_3N,A,-641.99457,30.423052,54.297394,13.567343,22.993944,13.015516,10.955143,6.510011,-0.32528847,-0.8444091,0.5387846,3.3178933,-6.749654
15N_3N,A,-643.94006,27.720087,53.208755,14.6193285,24.881685,13.531876,8.742306,2.5643625,-2.96463,-1.199386,2.6162636,6.825404,-2.1938872
15N_3N,A,-643.9543,29.468561,56.263287,16.362871,24.418053,11.106284,5.5612683,-0.80293435,-5.500733,-1.6218252,4.5102606,11.079191,3.2956815
15N_3N,A,-643.762,29.304205,56.636303,16.25914,24.911901,12.306674,6.0190554,0.70337653,-4.4925585,-1.6712489,3.5404382,9.266586,2.0156868
15N_3N,A,-652.1915,17.93646,47.196476,11.331267,23.801104,13.274719,7.88241,2.3274677,-2.5905786,0.7873458,6.2797227,11.135,1.122895
15N_3N,B,-655.2193,20.5043,54.654636,22.709963,27.741217,3.8361073,3.885039,1.8025405,2.327542,-1.7701087,-2.1133788,3.4513264,1.2783724
15N_3N,B,-653.70135,22.633352,55.24059,21.12501,26.072803,2.212713,3.0901823,1.1887206,1.2310345,-2.6472762,-3.1395686,3.1979358,1.1200174
15N_3N,B,-655.34814,21.051023,54.782024,20.989939,25.30609,0.8626839,1.228304,-0.46012115,0.81286955,-3.3885388,-4.566669,0.88731027,-1.5385786
15N_3N,B,-656.1081,18.56502,52.932167,19.577372,24.886358,1.0762106,2.0541043,1.2634637,2.7389433,-1.1239808,-2.270325,3.112343,0.51857203
15N_3N,B,-648.17206,29.570642,58.80077,20.349998,23.450977,1.0204848,3.1421313,1.7462244,1.9435477,-2.311052,-4.526321,0.97201383,-0.6275286
15N_3N,B,-643.94666,35.357655,63.58964,23.132107,25.129044,1.6328503,2.6035926,0.8279338,1.6250153,-3.0419557,-4.7917266,1.5703627,0.86671364
15N_3N,B,-644.928,32.438423,60.359524,19.647015,21.91473,-1.6871808,0.777929,-0.0114062065,0.579294,-4.7334256,-5.0727034,1.4141723,-0.46181184
15N_3N,B,-653.60345,23.359272,54.335247,17.112246,20.944555,-2.3561862,-0.49627492,-1.9951671,-1.1116508,-3.7936194,-3.7408383,3.5102594,2.5760303
15N_3N,B,-651.2558,26.618382,58.709816,21.95182,25.788145,2.6085942,4.684229,4.09833,4.8073196,-0.19842191,-2.0096717,2.7292101,-0.59776455
15N_3N,B,-656.0006,19.197247,52.005898,18.33059,23.79941,1.8614179,4.3214054,3.9290233,4.7253947,-0.81371415,-2.5713317,2.9236956,0.26712638
15N_3N,B,-658.4195,17.537954,53.42988,21.179028,27.402725,3.6247685,4.2519836,1.619171,1.5643396,-1.3959354,-2.1095068,3.9685578,1.6930969
15N_3N,B,-655.80396,20.937582,55.7289,21.301027,27.366377,3.5074816,3.6778746,1.6316739,2.6953468,-0.8668789,-0.7587562,4.5508037,1.9665779
15N_3N,B,-654.37384,22.019878,56.19115,23.417278,29.577711,6.2156186,6.9461594,3.8675888,2.9583123,-1.3461546,-1.4547061,5.6895695,3.3865025
15N_3N,B,-655.8841,20.932705,57.036682,24.816132,31.356272,6.2641096,6.096189,4.094497,2.8230557,0.058296103,0.1281028,6.005931,1.9585872
15N_3N,B,-677.571,-2.9360101,42.196163,12.809885,23.34223,8.279119,12.223309,7.6533546,7.4374537,5.329786,1.6983931,1.4913311,-1.5548481
15N_3N,B,-652.73584,25.191603,59.91811,26.128786,30.372408,5.6087303,5.1800866,2.9237328,2.609637,-0.6756267,-0.9391638,3.9107306,1.1299075
15N_3N,B,-650.6839,20.337654,41.57707,4.672562,21.31458,10.32611,11.8635,4.2742825,1.758392,0.6477564,4.5752015,9.531164,-0.061063867
15N_3N,B,-640.0728,34.421684,52.410137,10.944084,21.007473,6.0142684,7.69046,0.27561197,-2.5955064,-1.8959789,4.2341037,10.854571,2.6898766
15N_3N,B,-645.7268,33.153507,64.353935,26.76703,27.432056,-0.5489598,-1.7203033,-3.3739514,-1.5392339,-3.1438692,-2.490884,3.8501885,2.3858473
15N_3N,B,-648.56335,23.147095,44.37239,6.6707706,18.661932,4.228852,6.270561,-1.0092442,-4.7497425,-4.506007,3.308765,10.662039,1.8976023
15N_3N,B,-648.2341,23.47787,44.566402,6.600654,20.399038,8.5779505,10.936559,2.8185132,-0.6500327,-0.7551274,4.255285,9.684786,0.8537557
15N_3N,B,-651.51227,19.506367,40.63961,2.6141112,19.115614,8.83995,12.149926,5.403002,1.4662713,0.24097466,3.8505135,7.80083,-1.4608344
15N_3N,B,-650.29016,19.5621,38.636127,1.4806792,17.785427,8.483258,13.374482,6.9568152,1.9727848,0.43378428,5.060979,9.364989,0.042388152
15N_3N,B,-644.2684,26.535456,41.036716,-1.8751285,13.026173,6.1465063,13.351483,6.8069687,1.3801082,-1.1304924,3.2545984,8.489915,-0.2606862
15N_3N,B,-651.2411,26.877106,61.163464,26.530556,30.755308,5.7658587,5.300464,2.4598737,1.9583169,-2.3580902,-3.1346128,2.888731,0.22824977
15N_3N,B,-669.98956,-4.962903,25.025005,-0.77974904,20.812725,10.355869,12.045755,2.207761,-1.265762,-0.6709557,4.5608535,10.4289255,1.6925673
15N_3N,B,-669.73944,-3.3998854,28.259851,1.3959008,22.276955,10.579142,12.611815,3.596065,-0.31906354,-1.3930341,3.8880851,9.664554,0.029136617
